Subject,Sentence,Label
biology," 278 . In the presence of oxygen , acetyl CoA delivers its acetyl group to a four - carbon molecule , oxaloacetate , to form citrate , a six - carbon molecule with three carboxyl groups ; this pathway will harvest the remainder of the extractable energy from what began as a glucose molecule .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," A prosthetic group is a non - protein molecule required for the activity of a protein .","  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," Prosthetic groups are organic or inorganic , non - peptide molecules bound to a protein that facilitate its function ; prosthetic groups include co - enzymes , which are the prosthetic groups of enzymes .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," Processes that use an organic molecule to regenerate NAD+ from NADH are collectively referred to as fermentation .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  B-Term  O"
biology," 290 . Because they use light to manufacture their own food , they are called photoautotrophs ( literally , “ self - feeders using light ” ) .","  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  B-Term  O  B-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  O  O"
biology," Other organisms , such as animals , fungi , and most other bacteria , are termed heterotrophs ( “ other feeders ” ) , because they must rely on the sugars produced by photosynthetic organisms for their energy needs .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  O  B-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," A third very interesting group of bacteria synthesize sugars , not by using sunlight ’s energy , but by extracting energy from inorganic chemical compounds ; hence , they are referred to as chemoautotrophs .","  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  O  O  B-Term  O"
biology," The gas exchange of carbon dioxide and oxygen occurs through small , regulated openings called stomata ( singular : stoma ) , which also play roles in the regulation of gas exchange and water balance .","  O  O  O  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  O  B-Term  O  O  O  O  O  O  B-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  O"
biology," Embedded in the thylakoid membrane is chlorophyll , a pigment ( molecule that absorbs light ) responsible for the initial interaction between light and plant material , and numerous proteins that make up the electron transport chain .","  O  O  O  O  O  O  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," In the light - dependent reactions , energy from sunlight is absorbed by chlorophyll and that energy is converted into stored chemical energy .","  O  B-Term  I-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," In the light - independent reactions , the chemical energy harvested during the light - dependent reactions drive the assembly of sugar molecules from carbon dioxide .","  O  B-Term  I-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," The electromagnetic spectrum is the range of all possible frequencies of radiation ( [ link ] ) .","  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O"
biology," 305 . Each type of pigment can be identified by the specific pattern of wavelengths it absorbs from visible light , which is the absorption spectrum .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  B-Term  I-Term  I-Term  O"
biology," The graph in [ link ] shows the absorption spectra for chlorophyll a , chlorophyll b , and a type of carotenoid pigment called β - carotene ( which absorbs blue and green light ) .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  B-Term  I-Term  I-Term  O  O  B-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  O  O"
biology," Each photosystem is serviced by the light - harvesting complex , which passes energy from sunlight to the reaction center ; it consists of multiple antenna proteins that contain a mixture of 300 – 400 chlorophyll a and b molecules as well as other pigments like carotenoids .","  O  O  O  O  O  B-Term  I-Term  I-Term  I-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," That energy is relayed to the PSI reaction center ( called P700 ) .","  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  O  O"
biology," Recall that a reduction is the gain of an electron by an atom or molecule .","  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," A ligand is a molecule that binds another specific molecule , in some cases , delivering a signal in the process .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 323 . The junction between nerve cells where signal transmission occurs is called a synapse .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O"
biology," A synaptic signal is a chemical signal that travels between nerve cells .","  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 326 . Signals from distant cells are called endocrine signals , and they originate from endocrine cells .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O  O  B-Secondary-Definition  I-Secondary-Definition  I-Secondary-Definition  I-Secondary-Definition  I-Secondary-Definition  O"
biology," 329 . Internal receptors , also known as intracellular or cytoplasmic receptors , are found in the cytoplasm of the cell and respond to hydrophobic ligand molecules that are able to travel across the plasma membrane .","  O  O  B-Term  I-Term  O  O  O  O  B-Alias-Term  I-Alias-Term  I-Alias-Term  I-Alias-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 332 . Ion channel - linked receptors bind a ligand and open a channel through the membrane that allows specific ions to pass through .","  O  O  B-Term  I-Term  I-Term  I-Term  I-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 335 . Once a ligand binds to a receptor , the signal is transmitted through the membrane and into the cytoplasm .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," In a signaling pathway , second messengers , enzymes , and activated proteins interact with specific proteins , which are in turn activated in a chain reaction that eventually leads to a change in the cell ’s environment ( [ link ] ) .","  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O"
